Honest: 0 Rational: 8 Byzantine: 2
Fixed tx value 2000, reward, 200, fee 100
Risk 0.5
1,0,2000,10,10,1,0
2,0,4000,10,10,2,1
3,0,6000,10,10,3,2
4,0,8000,10,10,4,3
5,0,10000,10,10,5,4
6,0,10000,10,10,6,5
7,0,10000,10,10,7,6
8,0,10000,10,10,8,7
9,0,10000,10,10,9,8
10,0,10000,10,10,10,9
11,0,10000,10,10,11,10
12,0,10000,10,10,12,11
13,0,10000,10,10,13,12
14,0,10000,10,10,14,13
15,0,10000,10,10,15,14
16,0,10000,10,10,16,15
17,0,10000,10,10,17,16
18,0,10000,10,10,18,17
19,0,10000,10,10,19,18
20,0,10000,10,10,20,19
21,0,10000,10,10,21,20
22,0,10000,10,10,22,21
23,0,10000,10,10,23,22
24,0,10000,10,10,24,23
25,0,10000,10,10,25,24
26,0,10000,10,10,26,25
27,0,10000,10,10,27,26
28,0,10000,10,10,28,27
29,0,10000,10,10,29,28
30,0,10000,10,10,30,29
31,0,10000,10,10,31,30
32,0,10000,10,10,32,31
33,0,10000,10,10,33,32
34,0,10000,10,10,34,33
35,0,10000,10,10,35,34
36,0,10000,10,10,36,35
37,0,10000,10,10,37,36
38,0,10000,10,10,38,37
39,0,10000,10,10,39,38
40,0,10000,10,10,40,39
41,0,10000,10,10,41,40
42,0,10000,10,10,42,41
43,0,10000,10,10,43,42
44,0,10000,10,10,44,43
45,0,10000,10,10,45,44
46,0,10000,10,10,46,45
47,0,10000,10,10,47,46
48,0,10000,10,10,48,47
49,0,10000,10,10,49,48
50,0,10000,10,10,50,49
51,0,10000,10,10,51,50
52,0,10000,10,10,52,51
53,0,10000,10,10,53,52
54,0,10000,10,10,54,53
55,0,10000,10,10,55,54
56,0,10000,10,10,56,55
57,0,10000,10,10,57,56
58,0,10000,10,10,58,57
59,0,10000,10,10,59,58
60,0,10000,10,10,60,59
61,0,10000,10,10,61,60
62,0,10000,10,10,62,61
63,0,10000,10,10,63,62
64,0,10000,10,10,64,63
65,0,10000,10,10,65,64
66,0,10000,10,10,66,65
67,0,10000,10,10,67,66
68,0,10000,10,10,68,67
69,0,10000,10,10,69,68
70,0,10000,10,10,70,69
71,0,10000,10,10,71,70
72,0,10000,10,10,72,71
73,0,10000,10,10,73,72
74,0,10000,10,10,74,73
75,0,10000,10,10,75,74
76,0,10000,10,10,76,75
77,0,10000,10,10,77,76
78,0,10000,10,10,78,77
79,0,10000,10,10,79,78
80,0,10000,10,10,80,79
81,0,10000,10,10,81,80
82,0,10000,10,10,82,81
83,0,10000,10,10,83,82
84,0,10000,10,10,84,83
85,0,10000,10,10,85,84
86,0,10000,10,10,86,85
87,0,10000,10,10,87,86
88,0,10000,10,10,88,87
89,0,10000,10,10,89,88
90,0,10000,10,10,90,89
91,0,10000,10,10,91,90
92,0,10000,10,10,92,91
93,0,10000,10,10,93,92
94,0,10000,10,10,94,93
95,0,10000,10,10,95,94
96,0,10000,10,10,96,95
97,0,10000,10,10,97,96
98,0,10000,10,10,98,97
99,0,10000,10,10,99,98
100,0,10000,10,10,100,99
