Honest: 5 Rational: 5 Byzantine: 0
Fixed tx value 2000, reward, 0, fee 100
1,0,2000,0,10,0
2,0,4000,0,10,0
3,0,6000,0,10,0
4,0,8000,0,10,0
5,0,10000,0,10,0
6,0,12000,0,10,0
7,0,14000,0,10,0
8,0,16000,0,10,0
9,0,18000,0,10,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
9,0,18000,0,0,0
